RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
435,15799384,Collier,683.0,France,Male,33.0,8,0.0,1,0,0,73564.44,0
4660,15572762,Matveyeva,410.0,Germany,Female,50.0,2,102278.79,2,1,0,89822.48,0
7638,15604196,Simpson,766.0,France,Male,32.0,6,185714.28,1,1,1,102502.5,0
8655,15573730,Thompson,586.0,Germany,Male,42.0,6,126704.49,2,1,0,41682.3,0
8115,15607269,Costa,492.0,Germany,Female,49.0,2,151249.45,2,1,1,167237.94,0
869,15646810,Quinn,603.0,Germany,Male,44.0,6,108122.39,2,1,0,108488.33,1
9867,15632446,Allan,667.0,France,Male,24.0,4,0.0,2,0,0,180329.83,0
3897,15767894,Ch'ien,741.0,France,Female,21.0,9,0.0,2,0,1,139259.54,0
6497,15789313,Ugorji,595.0,Germany,Female,44.0,4,96553.52,2,1,0,143952.24,1
9853,15718765,Maclean,501.0,Spain,Male,43.0,6,104533.24,1,0,0,81123.59,1
243,15813844,Barnes,703.0,France,Male,37.0,8,105961.68,2,0,1,74158.8,0
6107,15626044,Lettiere,6096.0,Germany,Male,28.0,3,125155.83,2,1,1,106024.02,0
6442,15711251,Chizuoke,514.0,France,Male,45.0,1,178827.79,1,1,0,60375.18,0
5144,15670584,Nkemakolam,646.0,Spain,Male,31.0,2,0.0,1,1,1,170821.43,1
1902,15781034,Mason,796.0,Spain,Male,67.0,5,0.0,2,0,1,54871.02,0
6836,15618391,Doyle,810.0,France,Male,33.0,6,0.0,2,1,1,77965.67,0
3284,15775335,Ellis,635.0,Germany,Female,48.0,4,81556.89,2,1,0,191914.37,0
7902,15622182,Daniels,628.0,Germany,Female,28.0,3,153538.13,2,1,0,110776.01,0
2157,15762138,Hu,608.0,France,Male,42.0,5,0.0,2,1,0,178504.29,0
8879,15675794,Hsing,645.0,Germany,Male,47.0,9,152076.93,1,1,0,121840.2,1
6232,15729238,Peng,631.0,Germany,Male,48.0,1,106396.48,1,1,1,150661.42,1
5267,15784700,Chikelu,811.0,France,Male,31.0,7,117799.28,1,1,1,182372.35,0
3425,15814998,Bonham,688.0,Spain,Male,42.0,5,0.0,2,0,0,197602.29,0
823,15765311,Zhirov,642.0,Spain,Male,34.0,8,0.0,1,1,0,72085.1,0
3222,15619465,Cameron,555.0,Spain,Female,24.0,2,0.0,2,0,1,197866.55,0
3578,15574296,Kambinachi,757.0,France,Male,23.0,2,80673.96,2,1,0,93991.65,0
7867,15677062,Howe,666.0,France,Female,38.0,6,127043.09,1,1,1,8247.0,0
7438,15591248,Chukwumaobim,628.0,France,Female,,9,71996.29,1,1,1,244002.22,0
9178,15770548,Lucchese,453.0,Germany,Female,28.0,3,139986.65,1,1,0,136846.75,0
8304,15728333,McBurney,521.0,France,Male,43.0,8,0.0,1,1,1,93180.09,0
2638,15677435,Kazantseva,647.0,France,Female,29.0,0,98263.46,2,1,0,164717.95,0
1320,15763612,T'an,756.0,Germany,Male,41.0,2,124439.49,2,0,1,47093.11,0
5974,15691823,Obidimkpa,672.0,France,Male,37.0,5,153195.59,1,1,1,162763.01,0
563,15665678,Tan,607.0,Spain,Male,36.0,8,158261.68,1,1,1,76744.72,0
7893,15707025,Fang,648.0,Spain,Female,31.0,5,0.0,2,1,1,5199.02,0
6985,15622631,H?,588.0,France,Male,,8,154409.74,1,1,0,49324.03,1
3606,15788683,Kang,588.0,Germany,Female,,10,129417.82,1,1,0,153727.32,0
7288,15633944,McKay,644.0,Spain,Male,32.0,3,136659.74,1,1,1,14187.78,0
874,15803764,Stanley,561.0,France,Male,28.0,7,0.0,2,1,0,7797.01,0
2309,15611029,Hsiung,488.0,Germany,Female,33.0,4,140002.35,1,1,0,123613.81,0
2620,15800062,Lanford,850.0,Spain,Male,49.0,8,0.0,1,0,0,25867.67,1
6968,15644934,Gentry,466.0,France,Male,26.0,9,105522.06,1,1,0,10842.46,0
7317,15811690,Bayley,793.0,Germany,Male,54.0,2,128966.13,1,0,0,18633.4,1
4382,15680370,DeRose,492.0,France,Male,39.0,7,0.0,2,0,1,71323.23,0
6108,15737910,Houghton,703.0,Germany,Male,35.0,5,140691.08,2,1,0,167810.26,0
7179,15678210,Robson,684.0,France,Male,38.0,5,105069.98,2,1,1,198355.28,0
6458,15722090,Tseng,615.0,Spain,Male,51.0,6,81818.49,1,1,1,,0
8720,15811415,Jenks,691.0,France,Female,44.0,6,134066.1,2,1,1,197572.41,0
2896,15646859,Heydon,621.0,Germany,Male,47.0,7,107363.29,1,1,1,66799.28,0
4027,15606641,Beggs,762.0,Germany,Male,56.0,10,100260.88,3,1,1,77142.42,1
1279,15641690,Hsiao,681.0,Spain,Male,67.0,7,0.0,2,0,1,163714.92,0
8673,15586848,Rose,706.0,France,Male,38.0,1,0.0,2,1,0,122379.54,0
6121,15636423,Lei,715.0,France,Male,40.0,7,0.0,1,1,1,141359.11,0
7914,15649450,Repina,805.0,Germany,Male,24.0,6,143221.35,2,1,0,186035.72,0
1443,15796179,Moore,683.0,France,Male,43.0,8,0.0,1,1,0,96754.8,0
3057,15762605,Wall,685.0,France,Male,58.0,1,104796.54,1,1,1,154181.41,0
8563,15647292,Peng,697.0,France,Male,63.0,7,148368.02,1,0,0,118862.08,1
2312,15664639,McGregor,645.0,France,Male,19.0,9,128514.84,1,0,0,175969.19,0
1885,15713479,Ozuluonye,656.0,France,Male,35.0,6,0.0,2,1,0,1485.27,0
7576,15687634,Glover,561.0,Germany,Male,49.0,5,94754.0,1,1,1,26691.31,0
7382,15573077,Nwora,620.0,Germany,Female,25.0,8,141825.88,1,1,1,73857.94,1
5920,15815043,McMillan,645.0,Spain,Male,49.0,8,0.0,2,1,0,162012.6,0
5046,15744691,Tsai,755.0,France,Female,29.0,3,0.0,3,1,0,4733.94,0
5969,15603743,Tai,526.0,France,Male,28.0,1,112070.44,1,0,1,126281.83,0
8216,15743236,Piccio,,France,Female,61.0,7,80538.56,1,1,0,131305.37,1
6891,15673877,Murray,490.0,France,Male,39.0,1,0.0,3,1,0,171060.01,1
5490,15703778,Hughes,728.0,France,Male,33.0,8,129907.63,1,0,1,36083.96,0
1823,15779390,Theus,,Spain,Female,31.0,4,91292.7,1,1,1,162149.07,0
832,15726234,Trentini,708.0,Spain,Female,41.0,5,0.0,1,0,1,157003.99,0
5433,15616471,Milne,599.0,Spain,Male,51.0,0,0.0,1,1,1,175235.99,0
1949,15569187,Fleming,680.0,Spain,Male,35.0,9,0.0,2,0,0,143774.06,0
9922,15643575,Evseev,757.0,Germany,Male,36.0,1,65349.71,1,0,0,64539.64,0
361,15803716,West,706.0,Spain,Male,28.0,3,0.0,2,0,1,181543.67,0
8427,15704651,Bishop,514.0,France,Male,26.0,1,0.0,2,0,0,121551.93,0
2781,15790235,Hsing,778.0,Spain,Male,40.0,8,104291.41,2,1,1,117507.11,0
4360,15605425,Chia,545.0,Germany,Female,44.0,2,127536.44,1,1,0,15485.518571428573,0
5265,15691817,Iloerika,547.0,Spain,Female,44.0,5,0.0,3,0,0,5459.07,1
8741,15570908,Harding,687.0,Spain,Female,29.0,7,93617.07,1,0,1,113050.92,0
9502,15634146,Hou,835.0,Germany,Male,18.0,2,142872.36,1,1,1,117632.63,0
9025,15654772,Kwemto,640.0,France,Female,47.0,6,89799.46,2,0,1,13783.77,1
4861,15759991,Hunter,748.0,Spain,Male,36.0,4,141573.55,1,1,0,82158.14,0
594,15775153,Buchi,630.0,Spain,Male,32.0,4,82034.0,1,0,0,146326.45,0
4925,15574868,Lowell,792.0,Germany,Male,7.2,5,115725.24,2,0,0,1871.25,0
9275,15793425,Watt,560.0,Spain,Female,33.0,9,0.0,1,0,1,183358.21,0
5627,15741417,Chibuzo,624.0,Spain,Female,35.0,7,119656.45,2,1,1,4595.05,0
7816,15735784,Gardner,583.0,France,Male,38.0,8,0.0,1,1,0,47848.56,0
335,15742668,Day,626.0,Spain,Female,37.0,6,108269.37,1,1,0,5597.94,0
2370,15708212,Lin,648.0,Spain,Female,54.0,7,118241.02,1,1,0,172586.89,1
1526,15568360,Rolon,569.0,Spain,Female,41.0,4,139840.36,1,1,1,163524.7,0
6868,15575619,Teakle,656.0,Spain,Female,32.0,1,104254.27,1,1,1,17034.37,0
6599,15677141,Turnbull,586.0,Spain,Male,29.0,2,132450.24,1,1,1,36176.63,0
5430,15797905,Walker,682.0,France,Female,48.0,7,0.0,2,1,0,65069.03,0
2340,15647975,Vida,651.0,Germany,Male,26.0,5,147037.32,1,0,0,141763.26,0
8939,15722409,Ritchie,693.0,Spain,Male,47.0,8,107604.66,1,1,1,80149.27,0
8615,15809515,Lewis,797.0,Germany,Male,32.0,1,151922.94,1,1,0,8877.06,0
9834,15807245,McKay,699.0,Germany,Female,41.0,1,200117.76,2,1,0,94142.35,0
985,15704770,Pan,773.0,France,Male,25.0,1,124532.78,2,0,1,11723.57,0
1703,15713644,Marshall,686.0,Spain,Male,22.0,5,0.0,2,1,0,158974.45,0
5431,15746028,Chu,,France,Female,24.0,7,0.0,2,1,0,166335.0,0
6948,15809558,Peppin,715.0,Spain,Male,31.0,7,0.0,1,1,1,149970.59,0
7904,15618437,Singleton,567.0,Spain,Male,34.0,10,0.0,2,0,1,161571.79,0
3204,15787550,Chao,719.0,France,Male,69.0,3,0.0,2,1,1,58320.06,0
5348,15662426,Tang,649.0,Spain,Male,32.0,1,0.0,1,0,1,91167.19,1
3553,15730161,Marcelo,833.0,France,Female,39.0,3,0.0,2,1,0,1710.89,0
5154,15692259,Baresi,695.0,France,Female,29.0,9,0.0,2,1,0,111565.45,0
6245,15725302,Streeton,670.0,Spain,Female,20.0,4,0.0,2,1,0,119759.24,0
8407,15578747,Chineze,701.0,Spain,Male,26.0,5,83600.24,1,0,1,59195.05,0
4210,15729201,Harewood,682.0,France,Male,55.0,9,0.0,1,1,0,153356.8,1
501,15727688,Chizuoke,555.0,Spain,Male,32.0,4,0.0,2,1,1,54405.79,0
3843,15717185,Udinese,711.0,France,Male,28.0,8,0.0,2,1,1,64286.39,0
277,15694456,Toscani,756.0,France,Male,62.0,3,0.0,1,1,1,11199.04,1
3590,15785406,Watts,446.0,France,Female,51.0,4,105056.13,1,0,0,70613.52,0
675,15642394,He,529.0,Spain,Male,35.0,5,0.0,2,1,1,187288.5,0
7036,15686461,Sarratt,558.0,France,Female,56.0,7,121235.05,2,1,1,116253.1,0
5543,15664897,Bryant,682.0,France,Female,35.0,2,181166.44,1,1,1,,1
1156,15768006,Wu,729.0,France,Male,34.0,3,152303.8,1,1,0,12128.69,0
1104,15780144,Tisdall,512.0,Germany,Female,32.0,2,123403.85,2,1,0,80120.19,0
9447,15580953,Forbes,4352.0,France,Male,30.0,4,73218.89,1,0,1,126796.69,0
7908,15688157,Padovano,683.0,Germany,Female,39.0,2,47685.47,2,1,1,86019.48,0
6081,15725945,Nweke,659.0,Spain,Female,42.0,2,0.0,1,0,0,162734.31,1
2471,15720838,Gallo,689.0,Spain,Female,31.0,3,139799.63,1,0,1,120663.57,0
1946,15607347,Olisaemeka,734.0,France,Male,22.0,5,130056.23,1,0,0,121894.31,1
2305,15680141,Yuan,759.0,Spain,Female,35.0,7,147936.42,1,1,1,106785.7,0
69,15638424,Glauert,661.0,Germany,Female,35.0,5,150725.53,2,0,1,113656.85,0
1680,15731478,Nicholls,712.0,France,Female,42.0,1,87842.98,1,0,0,92223.59,0
6139,15717984,Longo,,France,Male,47.0,9,144900.58,1,1,0,61315.37,1
5533,15602572,Hsing,720.0,France,Male,33.0,9,0.0,2,1,1,142956.48,0
9389,15707138,Nagy,679.0,Spain,Male,39.0,5,0.0,2,1,1,100060.54,0
6620,15586517,Toscano,647.0,France,Male,32.0,5,97041.16,1,1,1,23132.73,0
445,15787470,Parkinson,553.0,Spain,Male,47.0,3,116528.15,1,0,0,145704.19,1
7660,15598586,Wetherspoon,680.0,France,Male,31.0,10,113292.17,1,1,1,122639.73,0
706,15580148,Welch,750.0,Germany,Male,40.0,5,168286.81,3,1,0,20451.99,1
4488,15614365,Lombardi,696.0,Germany,Male,31.0,3,150604.52,1,0,0,5566.6,0
2102,15778934,Napolitani,678.0,Spain,Female,49.0,8,0.0,2,0,1,98090.69,0
5643,15737778,Dickson,782.0,Spain,Female,41.0,4,0.0,1,1,0,132943.88,0
2519,15759436,Aksenov,758.0,France,Female,50.0,2,95813.76,3,1,1,67944.09,1
3083,15759066,Carpenter,483.0,France,Female,44.0,5,136836.49,1,1,0,192359.9,1
5233,15684960,Yewen,559.0,France,Female,46.0,5,0.0,1,1,0,,1
6342,15658364,Laney,807.0,Germany,Female,40.0,1,134590.21,1,1,1,46253.65,0
4282,15721251,Watson,554.0,Spain,Female,41.0,4,112152.89,1,0,1,36242.19,0
8790,15619116,Wallace,493.0,France,Female,36.0,2,0.0,2,0,1,99770.3,0
4634,15707291,Percy,,Germany,Male,48.0,8,129250.0,2,1,1,157937.35,0
8920,15794323,Buckley,673.0,France,Male,32.0,8,121240.76,1,1,0,116969.73,0
2118,15652540,Garnsey,683.0,France,Male,31.0,2,0.0,2,0,1,77326.78,0
1732,15721730,Amechi,601.0,Spain,Female,44.0,4,0.0,2,1,0,58561.31,0
5708,15649451,Yates,746.0,France,Male,25.0,9,0.0,2,0,1,88728.47,0
5860,15652914,Ibrahimov,721.0,Spain,Male,38.0,7,0.0,1,0,1,53534.8,0
2780,15781702,Brookes,733.0,Germany,Male,38.0,9,111347.37,2,0,1,194872.97,0
4793,15809991,Ferrari,756.0,Spain,Male,3.8,4,130274.22,1,1,1,133535.29,0
9153,15611315,Ts'ao,708.0,Germany,Female,23.0,4,71433.08,1,1,0,103697.57,0
2238,15639077,Marchesi,622.0,France,Female,30.0,2,158584.82,3,1,0,142342.55,1
2834,15680346,Chuang,683.0,Spain,Male,40.0,8,0.0,1,1,0,75848.22,0
1610,15750248,Wright,619.0,France,Female,35.0,8,132292.63,1,1,0,65682.93,0
51,15616550,Chidiebele,698.0,Germany,Male,44.0,10,116363.37,2,1,0,198059.16,0
6330,15661198,Howard,727.0,Germany,Male,34.0,2,146407.11,1,1,1,72073.72,0
2313,15724223,Bronner,545.0,France,Female,55.0,5,0.0,1,0,0,10034.77,1
4562,15638028,Ifeanyichukwu,562.0,Germany,Male,31.0,4,127237.25,2,0,1,143317.42,0
455,15726631,Hilton,758.0,France,Female,39.0,6,127357.76,1,0,1,56577.0,0
8277,15775131,Bartlett,580.0,Spain,Male,32.0,9,142188.2,2,0,1,128028.6,0
7741,15725906,Hankinson,665.0,Spain,Female,51.0,8,0.0,1,1,1,38928.48,1
719,15696859,Oldham,474.0,France,Male,45.0,10,0.0,2,0,0,172175.9,0
4439,15583850,Davidson,672.0,Germany,Male,68.0,0,126061.51,2,1,1,184936.77,0
7752,15588535,Ts'ao,750.0,Spain,Female,39.0,6,0.0,2,0,0,19264.33,0
8420,15775809,Holloway,677.0,Germany,Female,26.0,6,98723.67,1,0,1,151146.67,0
2803,15723299,Sorokina,774.0,France,Male,53.0,4,113709.28,1,1,1,153887.93,1
3701,15747345,Bergamaschi,678.0,France,Female,22.0,6,118064.93,2,1,1,195424.01,0
377,15583456,Gardiner,745.0,Germany,Male,45.0,10,117231.63,3,1,1,122381.02,1
4533,15739194,Manfrin,548.0,Spain,Male,38.0,0,178056.54,2,1,0,38434.73,0
1160,15690664,Liang,729.0,Spain,Male,37.0,10,0.0,2,1,0,100862.54,0
62,15773469,Clark,687.0,Germany,Female,27.0,9,152328.88,2,0,0,126494.82,0
7174,15636521,Feng,744.0,Spain,Female,30.0,1,124037.28,1,1,1,142210.94,0
7364,15666012,Rippey,603.0,France,Male,40.0,4,102833.46,2,1,1,38829.11,0
9650,15788025,Tseng,715.0,France,Female,38.0,0,0.0,2,1,1,332.81,0
8165,15581370,Andreyeva,681.0,Spain,Male,38.0,2,99811.44,2,1,0,23531.5,0
1033,15750243,Genovese,830.0,Spain,Male,40.0,4,0.0,2,0,1,81622.52,0
9822,15629793,Banks,652.0,Spain,Male,28.0,8,156823.7,2,1,0,198251.52,0
7937,15617401,Thomson,468.0,France,Male,22.0,2,0.0,2,1,0,28123.99,0
754,15661526,Anderson,815.0,Germany,Male,37.0,2,110777.26,2,1,0,340.5128571428572,0
9734,15789413,Fitzgerald,733.0,France,Male,64.0,3,0.0,2,1,1,75272.63,0
8719,15627298,Vinogradova,589.0,France,Male,37.0,7,85146.48,2,1,0,86490.09,1
3060,15670619,Coppin,631.0,France,Female,33.0,8,0.0,2,0,0,117374.22,0
5062,15734005,Mazzi,633.0,France,Female,42.0,1,0.0,2,1,0,56865.62,0
9265,15656351,Laidley,414.0,Spain,Male,60.0,3,0.0,2,1,1,93844.82,0
747,15787619,Hsieh,844.0,France,Male,18.0,2,160980.03,1,0,0,145936.28,0
2725,15812628,Dodd,453.0,Germany,Female,38.0,8,120623.21,1,1,0,129697.99,0
2964,15718071,Tuan,655.0,France,Female,51.0,3,0.0,2,0,1,15801.02,0
9399,15752915,Hsueh,488.0,France,Female,34.0,2,0.0,2,1,1,181270.84,0
8608,15643215,Jen,4816.0,Germany,Male,38.0,2,71667.97,2,0,0,137111.89,0
1556,15709994,Gallo,658.0,France,Female,40.0,7,140596.95,1,0,1,135459.02,1
7818,15642870,Ross,677.0,France,Male,58.0,9,0.0,1,0,1,168650.4,0
5186,15801169,Yegorova,764.0,Germany,Female,39.0,9,138341.51,1,1,0,50072.94,1
2021,15565779,Kent,627.0,Germany,Female,30.0,6,57809.32,1,1,0,188258.49,0
5996,15783865,Kulikova,622.0,France,Male,59.0,5,119380.37,1,1,1,60429.43,0
1895,15783398,Rizzo,535.0,Spain,Female,49.0,7,115309.75,1,1,0,111421.77,0
5810,15744109,Hartung,850.0,France,Male,32.0,4,0.0,1,1,1,180622.02,0
3992,15601659,Fiorentino,496.0,Germany,Female,59.0,7,91680.1,2,1,0,163141.18,1
2472,15595537,Trout,626.0,Germany,Male,49.0,9,171787.84,2,1,0,187192.23,0
6864,15765732,Simmons,564.0,Spain,Female,24.0,6,149592.14,1,1,1,153771.8,0
6163,15627385,Uwaezuoke,748.0,France,Male,34.0,5,84009.47,1,1,1,137001.1,0
2699,15729954,Azuka,586.0,France,Female,28.0,5,0.0,3,1,0,170487.4,1
8336,15737414,Shen,647.0,France,Male,35.0,4,123761.68,1,1,0,83910.4,0
4950,15786717,He,567.0,France,Male,36.0,1,0.0,2,0,0,8555.73,0
9506,15571281,Ts'ao,651.0,France,Male,28.0,10,79562.98,1,1,1,74687.37,0
351,15659420,Foley,659.0,Spain,Male,6.4,3,107594.11,2,1,1,102416.84,0
7533,15706602,Bates,,Spain,Female,33.0,1,118114.28,2,0,1,156660.21,0
9391,15619130,Simpson,752.0,Germany,Female,37.0,5,113291.05,2,1,1,132467.54,0
9557,15780909,Caffyn,769.0,Germany,Male,34.0,7,115101.5,1,0,0,57841.89,1
5474,15596863,Chidumaga,787.0,Germany,Female,38.0,3,158373.23,1,1,1,28228.35,0
8411,15609913,Clark,743.0,France,Female,46.0,9,0.0,1,1,0,113436.08,0
3308,15618566,Jamieson,572.0,France,Female,38.0,7,0.0,2,1,1,133122.62,0
5059,15682322,Aksenov,714.0,France,Male,37.0,9,148466.93,2,0,1,151280.96,0
9250,15795747,Sheppard,787.0,Spain,Female,39.0,7,171646.76,1,0,1,100791.36,0
967,15589805,Benson,563.0,France,Female,34.0,6,139810.34,1,1,1,152417.79,0
6115,15662488,Udegbunam,,France,Female,44.0,5,0.0,2,1,0,82969.61,1
7459,15800049,Grigoryeva,728.0,Spain,Female,43.0,5,0.0,1,1,1,120088.17,0
391,15685226,Morrison,712.0,Germany,Female,29.0,7,147199.07,1,1,1,84932.4,0
9906,15784124,Emenike,645.0,Germany,Male,41.0,2,93925.3,1,1,0,123982.14,1
7869,15666453,Moore,4888.0,Germany,Female,29.0,4,78885.88,2,1,1,26927.69,0
8515,15796071,Loane,657.0,Spain,Male,29.0,7,83889.03,1,1,0,153059.62,0
4184,15625592,Sal,486.0,France,Male,26.0,2,0.0,2,1,1,31399.4,0
2209,15809826,Craigie,728.0,France,Female,46.0,2,109705.52,1,1,0,20276.87,1
6352,15794472,Brookes,553.0,France,Female,27.0,3,0.0,2,0,0,159800.16,0
1742,15742638,Wang,747.0,France,Female,25.0,4,0.0,2,0,1,42039.67,0
7248,15663194,Voronova,582.0,Germany,Female,40.0,3,110150.43,1,1,1,191757.65,1
357,15611759,Simmons,,Spain,Female,57.0,8,126776.3,2,1,1,132298.49,0
5647,15756272,James,,Germany,Female,35.0,9,118536.4,1,1,0,40980.87,1
6251,15570895,Ch'in,608.0,France,Male,42.0,10,163548.07,1,1,0,38866.85,0
1867,15632575,Moore,559.0,France,Female,70.0,9,0.0,1,1,1,122996.76,0
3136,15753874,Kent,694.0,France,Male,37.0,10,143835.47,1,0,1,33326.71,0
828,15666633,Huang,758.0,Spain,Male,56.0,1,0.0,2,1,1,10643.38,0
9050,15584288,Hung,629.0,France,Female,33.0,6,0.0,2,1,1,59129.72,0
5966,15644132,Mancini,724.0,France,Female,30.0,9,142475.87,1,1,1,107848.24,0
6393,15701352,Fanucci,611.0,Spain,Female,28.0,3,96381.68,2,1,0,181419.29,0
8150,15585106,Calabresi,492.0,Germany,Female,38.0,8,57068.43,2,1,0,188974.81,0
3931,15626008,Miller,622.0,Germany,Female,52.0,9,111973.97,1,1,1,162756.29,1
4626,15695499,Chinwemma,510.0,France,Female,45.0,10,103821.47,2,0,1,77878.62,0
452,15785798,Uchechukwu,850.0,France,Male,40.0,9,0.0,2,0,1,119232.33,0
3037,15610403,Anderson,659.0,France,Male,43.0,1,106086.42,2,1,0,26900.63,0
7133,15694666,Thornton,707.0,Spain,Male,48.0,8,88441.64,1,1,1,119903.2,1
9847,15596405,Udinese,546.0,Spain,Male,25.0,7,127728.24,2,1,1,105279.74,0
4775,15640421,Conway,811.0,France,Female,35.0,7,0.0,1,1,1,178.19,0
2133,15599722,Chia,609.0,Spain,Female,43.0,6,86053.52,2,1,1,113276.46,1
4678,15791780,Ts'ao,706.0,Germany,Female,48.0,10,104478.12,3,0,1,158248.71,1
4536,15635034,Aldrich,727.0,Germany,Male,37.0,9,101191.83,1,1,1,34551.35,1
5817,15663917,Adams,547.0,France,Male,43.0,1,92350.36,1,0,1,80262.91,0
3866,15729435,McKenzie,623.0,France,Male,40.0,6,0.0,2,1,1,66119.07,0
1901,15754999,Ch'eng,570.0,France,Female,33.0,8,0.0,1,1,1,124641.42,0
7301,15788224,Sanderson,669.0,Germany,Male,45.0,1,123949.75,1,0,0,110881.56,0
1652,15585067,Wilson,634.0,Spain,Male,31.0,9,108632.48,1,1,1,179485.96,1
3422,15767722,Richardson,593.0,France,Female,39.0,0,117704.73,1,1,0,197933.5,0
248,15599792,Dimauro,545.0,France,Female,26.0,1,0.0,2,1,1,199638.56,0
8665,15666332,Donaldson,690.0,Spain,Female,48.0,2,0.0,2,1,1,3149.1,0
271,15787071,Dulhunty,650.0,Spain,Male,41.0,9,0.0,2,0,1,27371.38142857143,0
7225,15609823,Chieloka,751.0,Spain,Female,34.0,8,127095.14,2,0,0,479.54,0
6576,15651883,Genovesi,794.0,Germany,Female,55.0,6,115796.7,1,1,0,160526.36,1
817,15734565,Hughes,696.0,France,Male,29.0,8,0.0,2,1,0,191166.09,0
5906,15731519,Kerr,511.0,France,Female,30.0,5,0.0,2,1,0,143994.86,0
118,15698028,Duncan,506.0,France,Female,41.0,1,0.0,2,1,0,31766.3,0
8496,15801436,K'ung,696.0,France,Male,42.0,4,0.0,1,0,0,126353.13,1
2060,15668081,Capon,581.0,Spain,Female,50.0,4,0.0,2,1,1,564912.04,0
5230,15793585,Anderson,675.0,France,Male,35.0,8,0.0,2,1,1,56642.97,0
2960,15673619,Bazhenov,530.0,France,Male,25.0,9,162560.32,1,1,0,64129.03,0
5916,15725665,Lo,84.875,France,Male,47.0,10,198546.1,2,1,0,191198.92,1
4997,15620341,Nwebube,500.0,Germany,Male,44.0,9,160838.13,2,1,0,196261.64,0
2116,15718893,Pirozzi,404.0,Germany,Female,54.0,4,125456.07,1,1,0,83715.66,1
6130,15727605,Shih,533.0,Germany,Male,43.0,4,80442.06,2,0,1,12537.42,0
9027,15807593,Berry,546.0,Spain,Female,36.0,7,85660.96,1,0,0,134778.01,0
3845,15568915,Bailey,681.0,France,Male,38.0,6,153722.47,1,1,0,101319.76,0
748,15587535,Onyemauchechukwu,450.0,Spain,Female,46.0,5,177619.71,1,1,0,54227.06,0
9937,15653037,Parks,,France,Male,77.0,1,0.0,1,0,1,18708.76,0
9718,15654222,Ogg,757.0,Spain,Male,30.0,3,145396.49,1,0,1,198341.15,0
2476,15661219,Trentino,627.0,France,Male,32.0,10,0.0,2,1,0,103287.62,0
8068,15696834,Cone,530.0,France,Female,29.0,5,0.0,2,0,0,121451.21,0
5779,15640377,Goloubev,526.0,France,Female,36.0,0,0.0,2,1,0,97767.63,0
9921,15673020,Smith,678.0,France,Female,49.0,3,204510.94,1,0,1,738.88,1
1383,15617982,Pirozzi,661.0,Spain,Female,42.0,3,0.0,2,1,0,35989.41,0
8940,15806420,Jenks,772.0,France,Male,34.0,9,0.0,2,1,0,170980.86,0
2303,15736656,H?,723.0,France,Female,49.0,4,0.0,2,0,1,89972.25,0
5831,15810711,Marcum,684.0,Germany,Male,37.0,4,138476.41,2,1,1,52367.29,0
5980,15698167,Kumm,677.0,France,Female,24.0,0,148298.59,2,0,0,182913.95,0
5629,15665168,Calabrese,681.0,Germany,Female,44.0,3,105206.7,2,1,1,163558.36,0
235,15704769,Smith,585.0,France,Female,67.0,5,113978.97,2,0,1,93146.11,0
6728,15610416,Christie,745.0,France,Female,36.0,9,0.0,1,1,0,19605.18,1
5811,15800688,Ch'en,495.0,Spain,Female,8.4,7,0.0,2,0,0,130404.53,0
7592,15748691,Lung,794.0,Spain,Female,30.0,1,154970.54,1,0,1,156768.45,0
8120,15586236,Banks,704.0,France,Male,31.0,5,132084.66,3,1,1,54474.48,1
9125,15753639,Gibson,608.0,France,Male,37.0,5,146093.39,2,0,0,160593.41,0
8958,15787825,Okwudiliolisa,585.0,Germany,Male,37.0,6,152496.82,1,1,1,99907.29,0
6308,15598510,Colombo,,Germany,Male,27.0,4,105907.42,2,1,1,195732.04,0
3882,15794276,Steele,4704.0,France,Female,64.0,3,0.0,1,1,1,189703.65,0
9398,15672467,Coles,766.0,France,Female,52.0,7,92510.9,2,0,1,66193.61,0
4506,15628583,Iweobiegbunam,709.0,France,Female,30.0,5,0.0,2,0,1,161388.22,0
1341,15645511,Chukwudi,727.0,Spain,Male,43.0,2,97403.18,1,1,1,107415.02,1
2248,15785485,Zhou,595.0,Germany,Female,41.0,2,138878.81,1,0,1,112269.67,0
1117,15723250,Teng,519.0,France,Male,42.0,8,0.0,2,1,1,101485.72,0
2912,15704987,Lu,649.0,France,Female,52.0,8,49113.75,1,1,0,41858.43,0
2261,15623927,Alexander,576.0,France,Male,55.0,9,0.0,2,1,1,94450.97,0
8326,15682489,Crumbley,605.0,France,Male,27.0,9,0.0,2,1,0,198091.81,0
1708,15732832,Jideofor,707.0,France,Female,40.0,5,0.0,2,1,0,41052.82,0
3810,15694805,McIntyre,664.0,Spain,Male,35.0,1,115024.5,1,0,1,169665.79,0
7515,15715907,Onwubiko,699.0,France,Male,64.0,9,113109.52,1,1,0,27980.8,1
7405,15694677,Bennetts,733.0,France,Male,39.0,1,0.0,2,1,1,141841.31,0
204,15727868,Onuora,711.0,France,Female,38.0,2,129022.06,2,1,1,14374.86,1
5139,15589969,Capon,850.0,France,Male,34.0,6,0.0,1,0,1,52796.31,0
187,15771977,T'ao,730.0,France,Female,39.0,1,99010.67,1,1,0,194945.8,0
